name,edition,proddate,idno,cntry,c2weight,mode,w4q1,w4q2,w4q3,w4q4,w4q5,w4q6,w4q7,w4q8,w4q9,w4q10,w4q11,w4q12,w4q13,w4q14,w4q15,w4q16,w4q17,w4q18,w4q19,w4q20,w4q21,w4q22,w4q23,w4q24,w4q25,w4q26,w4q27,w4q28,w4q29,w4q30,w4q31,w4q32,w4q33,w4q34,w4q35,w4q36,w4q37,w4q38,w4q39,w4q40,w4q41,w4q42,w4q43,w4q44,w4q45,w4q46,w4q47,w4q48,w4q49,w4q50,w4q51,w4q52,w4q53,w4q54,w4q55,w4q56,w4q57,w4q57_0,w4q58,w4q59,w4q60,w4q61,w4q62,w4q63,w4q64,w4q65,w4q66,w4q67,w4q68,w4q69,w4q70,w4q71,w4q72,w4q73,survlng,inwds,inwde,w4ininwe,w4sdinwe,w4fdinwe,w4poinwe,w4teinwe,w4mhinwe,w4itinwe,w4htinwe,w4indur,w4sddur,w4fddur,w4podur,w4tedur,w4mhdur,w4intsdur,w4htdur,intdur,lastansw,surveycomp,fdwrkinc,uagent,device,familydiversity4_do_t2,familydiversity2_do_w4q18,familydiversity2_do_w4q19,familydiversity3_do_w4q20,familydiversity3_do_w4q21,familydiversity3_do_w4q22,familydiversity4_do_w4q23,familydiversity4_do_w4q24,familydiversity5_do_w4q25,familydiversity5_do_w4q26,familydiversity6_do_w4q27,familydiversity6_do_w4q28,institutionaltrustworthiness2_do_w4q66,institutionaltrustworthiness2_do_w4q67,institutionaltrustworthiness2_do_w4q68,institutionaltrustworthiness2_do_w4q69,institutionaltrustworthiness2_do_w4q70,institutionaltrustworthiness2_do_w4q71,institutionaltrustworthiness2_do_w4q72,institutionaltrustworthiness2_do_w4q73,gndr,agea,eduyrs,eisced,netusoft,mnactic,hincfel,hinctnta,region,gndr_lab,mode_lab,age_group,trust_index
CRON2W4e01,1,28.03.2024,20333,BE,0.8226863,1,5,5,1,4,5,5,2,5,5,3,3,5,5,5,5,2,2,3,3,3,3,3,1,1,1,1,2,2,1,1,66,5,5,4,4,4,4,2,2,4,1,2,5,5,5,5,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,8,8,8,3,3,7,5,8,7,5,7,5,7,FRE,2022-11-23T13:33:18Z,2022-11-23T13:51:20Z,2022-11-23T13:33:25Z,2022-11-23T13:35:41Z,2022-11-23T13:41:07Z,2022-11-23T13:43:48Z,2022-11-23T13:45:33Z,2022-11-23T13:48:13Z,2022-11-23T13:51:18Z,2022-11-23T13:51:20Z,7,136,326,161,105,160,185,2,1082,w4q73,100,1,"Mozilla/5.0 (Linux; Android 12; SM-A515F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/106.0.5249.126 Mobile Safari/537.36 EdgW/1.0",1,1,2,1,2,1,3,3,2,1,2,1,2,5,1,8,6,2,3,4,7,1,62,20,6,5,6,1,7,BE32,Hombre,F2F (presencial),45–64,6.230769230769231
CRON2W4e01,1,28.03.2024,20334,BE,0.95880675,1,4,3,3,3,4,4,4,4,4,4,1,4,4,4,4,4,4,3,3,3,3,1,1,1,1,1,3,3,3,1,66,4,7,5,3,4,3,3,2,3,3,4,5,5,5,4,2,2,3,2,2,2,2,2,3,2,3,4,3,3,3,5,5,3,8,8,6,6,7,5,4,6,5,5,DUT,2022-11-23T14:28:59Z,2022-11-23T14:41:11Z,2022-11-23T14:29:04Z,2022-11-23T14:30:41Z,2022-11-23T14:34:24Z,2022-11-23T14:35:46Z,2022-11-23T14:37:00Z,2022-11-23T14:38:44Z,2022-11-23T14:41:00Z,2022-11-23T14:41:11Z,5,97,223,82,74,104,136,11,732,w4q73,100,1,NodeJS,4,1,2,1,2,1,3,3,2,2,1,1,2,6,8,2,1,5,4,7,3,2,39,13,4,5,1,1,9,BE25,Mujer,F2F (presencial),30–44,5.615384615384615
CRON2W4e01,1,28.03.2024,20342,BE,0.6514067,1,4,3,1,2,3,4,1,3,5,4,3,3,4,4,3,2,2,2,2,1,1,3,1,2,2,2,3,3,3,1,66,5,5,4,2,2,4,3,3,4,5,5,4,5,6,6,2,1,1,2,1,2,1,2,3,2,2,3,2,2,1,4,8,4,4,3,4,4,3,8,4,2,6,7,DUT,2022-12-09T15:48:58Z,2022-12-09T16:07:00Z,2022-12-09T15:49:03Z,2022-12-09T15:50:34Z,2022-12-09T15:53:20Z,2022-12-09T16:02:19Z,2022-12-09T16:03:26Z,2022-12-09T16:04:51Z,2022-12-09T16:06:55Z,2022-12-09T16:07:00Z,5,91,166,539,67,85,124,5,1082,w4q73,100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",2,1,1,2,2,1,3,2,3,1,2,2,1,3,5,2,6,7,1,8,4,1,53,16,7,5,1,1,8,BE23,Hombre,F2F (presencial),45–64,4.6923076923076925
CRON2W4e01,1,28.03.2024,20365,BE,0.6122887,1,5,4,1,2,3,4,3,4,2,4,2,3,4,5,4,2,2,2,2,3,3,3,1,1,2,2,4,4,3,1,66,3,8,3,3,2,3,4,3,3,3,3,2,4,3,7,3,3,3,2,2,2,2,2,2,2,3,3,3,2,2,7,7,8,10,6,3,0,NA,8,8,8,8,5,DUT,2022-12-05T11:34:41Z,2022-12-05T12:02:01Z,2022-12-05T11:34:44Z,2022-12-05T11:38:41Z,2022-12-05T11:42:29Z,2022-12-05T11:44:17Z,2022-12-05T11:45:35Z,2022-12-05T11:47:17Z,2022-12-05T12:01:24Z,2022-12-05T12:02:01Z,3,237,228,108,78,102,847,37,1640,w4q73,100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",2,1,2,1,2,1,3,3,2,2,1,2,1,6,2,4,8,1,3,7,5,2,31,16,7,5,1,1,8,BE23,Mujer,F2F (presencial),30–44,6.5
CRON2W4e01,1,28.03.2024,20367,BE,5.4385786,1,3,3,3,3,3,5,2,3,3,3,2,4,3,3,3,2,2,3,3,3,3,3,1,2,1,1,2,2,2,2,6,3,7,5,5,4,4,4,3,3,4,3,2,3,3,4,2,3,3,2,3,2,2,3,2,3,3,2,2,3,3,3,5,2,4,3,3,4,2,4,4,4,3,4,DUT,2022-11-23T17:46:01Z,2022-11-23T17:51:35Z,2022-11-23T17:46:02Z,2022-11-23T17:47:30Z,2022-11-23T17:49:07Z,2022-11-23T17:49:52Z,2022-11-23T17:50:08Z,2022-11-23T17:50:58Z,2022-11-23T17:51:33Z,2022-11-23T17:51:35Z,1,88,97,45,16,50,35,2,334,w4q73,100,1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S908B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,1,2,1,2,1,3,2,3,2,1,1,2,3,5,6,2,7,1,8,4,1,22,11,1,5,1,2,10,BE22,Hombre,F2F (presencial),18–29,3.4615384615384617
CRON2W4e01,1,28.03.2024,20402,BE,0.6179622,1,3,4,2,2,5,4,1,4,5,3,2,4,5,4,4,2,2,3,3,3,3,3,1,1,1,1,3,3,3,1,66,4,7,4,4,4,3,2,4,4,1,3,3,4,3,5,2,1,2,2,2,1,2,2,2,3,3,4,2,3,1,7,6,6,5,6,3,3,7,6,1,7,4,8,DUT,2022-11-27T15:40:28Z,2022-11-27T15:47:30Z,2022-11-27T15:40:33Z,2022-11-27T15:41:26Z,2022-11-27T15:43:00Z,2022-11-27T15:43:53Z,2022-11-27T15:44:36Z,2022-11-27T15:45:45Z,2022-11-27T15:47:26Z,2022-11-27T15:47:30Z,5,53,94,53,43,69,101,4,422,w4q73,100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.56",2,1,2,1,2,1,3,2,3,1,2,1,2,7,4,2,5,6,8,1,3,1,39,16,6,5,1,1,10,BE23,Hombre,F2F (presencial),30–44,5.3076923076923075
CRON2W4e01,1,28.03.2024,20420,BE,0.7209825,1,4,3,2,4,4,5,4,4,5,3,2,4,5,4,4,4,3,2,2,4,2,3,1,2,1,1,3,3,3,1,66,4,6,5,4,5,3,2,4,2,2,5,6,5,7,5,1,1,1,2,1,3,1,1,3,3,4,3,3,2,2,5,4,5,10,8,3,2,6,3,3,5,3,1,FRE,2022-12-14T15:49:04Z,2022-12-14T16:52:08Z,2022-12-14T15:49:14Z,2022-12-14T15:51:06Z,2022-12-14T15:55:03Z,2022-12-14T15:56:26Z,2022-12-14T15:57:34Z,2022-12-14T16:00:42Z,2022-12-14T16:52:02Z,2022-12-14T16:52:08Z,10,112,237,83,68,188,3080,6,3784,w4q73,100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",1,1,1,2,1,2,3,3,2,1,2,1,2,2,3,4,6,7,8,5,1,2,22,17,6,5,2,2,10,BE31,Mujer,F2F (presencial),18–29,4.461538461538462
CRON2W4e01,1,28.03.2024,20436,BE,0.49831146,1,4,4,3,3,4,5,3,4,5,4,3,5,5,5,4,3,3,3,3,3,3,3,1,1,1,1,4,4,3,1,66,4,7,4,3,3,4,4,3,4,4,3,2,5,2,7,1,1,1,3,1,3,2,1,2,1,2,2,1,1,1,2,8,5,3,3,8,6,6,6,7,7,5,6,DUT,2022-11-23T16:43:25Z,2022-11-23T17:07:35Z,2022-11-23T16:43:41Z,2022-11-23T16:47:19Z,2022-11-23T16:51:31Z,2022-11-23T16:54:35Z,2022-11-23T16:58:13Z,2022-11-23T17:01:44Z,2022-11-23T17:07:14Z,2022-11-23T17:07:35Z,16,218,252,184,218,211,330,21,1450,w4q73,100,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,2,1,2,1,2,1,3,2,3,2,1,1,2,1,6,2,7,4,3,8,5,2,75,13,6,5,6,1,5,BE23,Mujer,F2F (presencial),65+,5.538461538461538
CRON2W4e01,1,28.03.2024,20459,BE,0.5397292,1,4,2,1,3,4,5,2,4,4,3,2,1,4,5,4,3,3,3,3,3,3,3,1,1,1,1,3,3,3,1,66,3,NA,4,2,4,1,3,2,4,4,4,2,3,2,8,2,1,1,3,1,2,1,2,2,1,2,3,2,2,1,7,6,7,1,1,7,6,NA,NA,7,7,7,8,DUT,2022-11-30T13:10:23Z,2022-12-07T23:50:21Z,2022-12-07T23:27:14Z,2022-12-07T23:31:21Z,2022-12-07T23:36:51Z,2022-12-07T23:40:47Z,2022-12-07T23:43:00Z,2022-12-07T23:46:07Z,2022-12-07T23:50:08Z,2022-12-07T23:50:21Z,641811,247,330,236,133,187,241,13,643198,w4q73,100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,1,2,1,2,1,3,2,3,1,2,1,2,7,4,1,6,8,5,2,3,1,54,21,7,5,1,1,10,BE23,Hombre,F2F (presencial),45–64,5.818181818181818
CRON2W4e01,1,28.03.2024,20497,BE,0.6433923,1,4,3,1,3,3,5,3,5,5,5,1,4,5,4,4,3,3,3,3,3,3,1,1,1,1,1,3,3,3,1,66,4,8,3,2,5,2,3,1,3,5,1,0,0,2,5,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,8,5,5,2,2,4,7,2,10,2,2,8,8,DUT,2022-11-26T09:05:50Z,2022-11-26T09:27:38Z,2022-11-26T09:05:56Z,2022-11-26T09:08:49Z,2022-11-26T09:14:17Z,2022-11-26T09:18:11Z,2022-11-26T09:20:14Z,2022-11-26T09:22:59Z,2022-11-26T09:27:20Z,2022-11-26T09:27:38Z,6,173,328,234,123,165,261,18,1308,w4q73,100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",2,1,1,2,2,1,3,3,2,2,1,1,2,6,8,2,3,7,5,1,4,1,40,15,6,5,1,1,9,BE21,Hombre,F2F (presencial),30–44,5
CRON2W4e01,1,28.03.2024,20508,BE,0.91462594,1,4,4,1,3,3,5,1,4,5,4,3,3,4,5,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,1,66,4,6,4,3,4,4,2,2,3,4,5,0,0,2,7,1,2,2,3,1,2,1,2,2,1,2,1,1,1,1,7,7,4,3,3,6,2,1,8,3,5,6,3,DUT,2022-11-30T13:24:21Z,2022-11-30T14:07:16Z,2022-11-30T13:24:23Z,2022-11-30T13:26:04Z,2022-11-30T13:28:18Z,2022-11-30T13:29:53Z,2022-11-30T13:30:54Z,2022-11-30T13:32:14Z,2022-11-30T14:07:01Z,2022-11-30T14:07:16Z,2,101,134,95,61,80,2087,15,2575,w4q73,100,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-A715F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,1,2,1,1,2,3,2,3,2,1,2,1,5,8,2,1,3,6,4,7,1,30,16,6,5,1,2,7,BE24,Hombre,F2F (presencial),30–44,4.461538461538462
CRON2W4e01,1,28.03.2024,20537,BE,0.9999174,1,4,3,1,3,3,4,3,4,5,4,2,4,4,4,4,3,3,3,3,3,3,3,2,2,1,1,2,3,2,2,3,4,6,4,4,4,3,2,3,3,4,3,1,3,4,6,3,3,2,2,2,2,3,3,3,3,3,3,2,3,1,6,6,6,5,5,8,7,7,NA,6,7,4,8,DUT,2022-11-27T18:24:30Z,2022-11-27T18:35:06Z,2022-11-27T18:24:35Z,2022-11-27T18:25:58Z,2022-11-27T18:28:42Z,2022-11-27T18:30:00Z,2022-11-27T18:31:11Z,2022-11-27T18:32:45Z,2022-11-27T18:34:56Z,2022-11-27T18:35:06Z,5,83,164,78,71,94,131,10,636,w4q73,100,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0,2,1,2,1,1,2,3,3,2,1,2,1,2,5,6,1,4,7,3,8,2,2,52,12,4,5,1,1,2,BE24,Mujer,F2F (presencial),45–64,6.25
CRON2W4e01,1,28.03.2024,20619,BE,0.8124934,1,3,2,1,3,3,5,4,4,5,3,2,4,5,5,4,3,3,3,3,3,3,3,1,1,1,1,2,2,3,1,66,3,8,2,1,2,1,2,2,5,4,2,6,6,1,5,1,1,3,4,1,4,1,1,1,1,1,1,1,1,1,7,8,8,3,2,10,4,8,10,4,7,NA,10,DUT,2022-11-25T18:03:41Z,2022-11-25T18:12:29Z,2022-11-25T18:03:45Z,2022-11-25T18:05:05Z,2022-11-25T18:07:00Z,2022-11-25T18:08:15Z,2022-11-25T18:08:59Z,2022-11-25T18:10:08Z,2022-11-25T18:12:22Z,2022-11-25T18:12:29Z,4,80,115,75,44,69,134,7,528,w4q73,100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",2,1,2,1,2,1,3,3,2,2,1,2,1,2,3,6,7,4,8,1,5,1,45,17,6,5,1,1,7,BE21,Hombre,F2F (presencial),45–64,6.75
CRON2W4e01,1,28.03.2024,20646,BE,0.63509554,1,4,4,2,4,4,4,2,4,4,4,2,3,5,4,4,3,3,3,3,3,3,3,1,1,1,1,3,3,3,1,66,4,6,3,4,4,2,3,3,4,4,4,5,5,3,7,1,1,1,4,1,4,1,1,2,1,2,1,1,1,1,3,5,5,6,6,6,6,7,0,7,5,8,8,DUT,2022-11-30T13:12:48Z,2022-11-30T16:19:23Z,2022-11-30T16:09:39Z,2022-11-30T16:10:57Z,2022-11-30T16:13:15Z,2022-11-30T16:14:42Z,2022-11-30T16:15:54Z,2022-11-30T16:17:02Z,2022-11-30T16:19:17Z,2022-11-30T16:19:23Z,10611,78,138,87,72,68,135,6,11195,w4q73,100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,1,2,1,1,2,3,2,3,2,1,1,2,6,4,7,8,1,3,5,2,1,25,18,7,5,1,1,8,BE23,Hombre,F2F (presencial),18–29,5.538461538461538
CRON2W4e01,1,28.03.2024,20649,BE,0.56779593,1,4,4,4,3,4,3,3,4,5,3,3,4,5,5,4,2,2,3,3,NA,NA,3,2,2,NA,NA,NA,NA,3,1,66,3,5,NA,2,3,3,3,2,4,3,4,0,5,3,5,1,1,1,3,2,3,2,1,2,1,1,1,1,1,2,8,7,8,1,1,3,2,10,NA,6,NA,5,10,DUT,2022-11-28T08:15:39Z,2022-11-28T08:44:11Z,2022-11-28T08:16:02Z,2022-11-28T08:21:24Z,2022-11-28T08:26:41Z,2022-11-28T08:30:12Z,2022-11-28T08:33:27Z,2022-11-28T08:37:44Z,2022-11-28T08:43:49Z,2022-11-28T08:44:11Z,23,322,317,211,195,257,365,22,1712,w4q73,90.41096,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36",2,1,2,1,1,2,3,2,3,1,2,1,2,8,4,6,1,3,7,5,2,2,67,14,6,5,6,2,7,BE24,Mujer,F2F (presencial),65+,5.545454545454546
CRON2W4e01,1,28.03.2024,20678,BE,0.48265782,1,4,4,3,3,4,4,3,4,5,4,1,4,4,4,4,3,3,5,5,3,3,3,1,1,1,1,2,3,3,1,66,4,7,5,4,5,5,2,5,2,3,3,4,5,4,7,1,1,1,3,1,3,2,1,1,1,2,1,1,1,2,6,4,3,8,8,4,2,5,5,3,3,5,5,DUT,2022-11-24T09:23:37Z,2022-11-24T09:42:13Z,2022-11-24T09:23:47Z,2022-11-24T09:26:19Z,2022-11-24T09:30:33Z,2022-11-24T09:32:49Z,2022-11-24T09:34:51Z,2022-11-24T09:38:35Z,2022-11-24T09:42:03Z,2022-11-24T09:42:13Z,10,152,254,136,122,224,208,10,1116,w4q73,100,1,"Mozilla/5.0 (Linux; Android 8.0.0; AGS-W09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",3,1,1,2,2,1,3,2,3,1,2,2,1,1,6,2,3,7,8,5,4,2,65,15,6,5,6,1,8,BE25,Mujer,F2F (presencial),65+,4.6923076923076925
CRON2W4e01,1,28.03.2024,20696,BE,0.7099471,1,4,3,1,3,4,5,2,4,4,3,2,4,4,3,4,2,2,3,3,3,3,3,1,1,1,1,4,4,3,1,66,4,5,3,4,3,3,2,2,4,4,3,5,4,3,5,1,2,3,4,1,4,2,2,2,2,2,2,1,2,1,4,3,3,5,5,3,1,1,1,4,6,4,4,DUT,2022-11-25T10:11:20Z,2022-11-25T10:19:11Z,2022-11-25T10:11:23Z,2022-11-25T10:12:38Z,2022-11-25T10:14:18Z,2022-11-25T10:15:15Z,2022-11-25T10:16:04Z,2022-11-25T10:17:09Z,2022-11-25T10:19:08Z,2022-11-25T10:19:11Z,3,75,100,57,49,65,119,3,471,w4q73,100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.56",2,1,2,1,2,1,3,2,3,1,2,1,2,8,4,2,3,7,5,6,1,2,44,18,6,5,1,1,8,BE23,Mujer,F2F (presencial),30–44,3.3846153846153846
CRON2W4e01,1,28.03.2024,20729,BE,0.4375199,1,4,4,4,5,5,5,2,4,5,3,3,4,5,5,5,3,3,3,3,3,3,3,1,1,1,1,2,2,3,1,66,5,7,4,4,4,3,2,3,3,2,3,6,4,5,99,2,1,1,3,2,2,2,1,1,1,2,2,1,2,1,8,8,5,7,3,5,4,6,2,6,4,7,8,DUT,2022-11-23T15:12:19Z,2022-11-23T15:27:44Z,2022-11-23T15:12:43Z,2022-11-23T15:14:42Z,2022-11-23T15:18:12Z,2022-11-23T15:20:03Z,2022-11-23T15:21:39Z,2022-11-23T15:24:21Z,2022-11-23T15:27:26Z,2022-11-23T15:27:44Z,24,119,210,111,96,162,185,18,925,w4q73,98.630135,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",2,1,2,1,1,2,3,2,3,2,1,2,1,3,6,7,1,8,2,5,4,1,81,9,7,5,6,1,8,BE25,Hombre,F2F (presencial),65+,5.615384615384615
CRON2W4e01,1,28.03.2024,20744,BE,1.5690192,1,4,4,3,2,4,4,3,4,4,4,2,4,4,4,4,2,2,2,2,2,2,3,2,2,NA,NA,3,3,1,1,66,4,4,4,4,4,4,1,5,2,3,2,6,6,5,5,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,5,5,3,6,5,5,5,2,5,4,4,4,4,DUT,2022-11-24T18:53:51Z,2022-11-24T19:41:40Z,2022-11-24T18:54:26Z,2022-11-24T19:06:26Z,2022-11-24T19:17:34Z,2022-11-24T19:21:45Z,2022-11-24T19:25:51Z,2022-11-24T19:33:12Z,2022-11-24T19:41:18Z,2022-11-24T19:41:40Z,35,720,668,251,246,441,486,22,2869,w4q73,97.26028,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.56",2,1,1,2,2,1,3,3,2,2,1,2,1,3,4,7,1,5,8,2,6,1,70,10,2,5,6,1,6,BE22,Hombre,F2F (presencial),65+,4.384615384615385
CRON2W4e01,1,28.03.2024,20871,BE,0.5831106,1,4,5,3,3,4,4,3,4,4,4,2,4,4,4,4,2,2,3,3,3,3,3,1,1,1,1,3,3,1,1,66,4,5,5,3,4,4,3,4,3,3,3,5,5,5,5,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,4,4,4,3,3,5,5,8,4,4,6,5,5,DUT,2022-11-24T17:36:04Z,2022-11-24T17:57:01Z,2022-11-24T17:37:21Z,2022-11-24T17:40:43Z,2022-11-24T17:46:02Z,2022-11-24T17:48:33Z,2022-11-24T17:50:27Z,2022-11-24T17:53:05Z,2022-11-24T17:56:24Z,2022-11-24T17:57:01Z,77,202,319,151,114,158,199,37,1257,w4q73,100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",2,1,1,2,1,2,3,3,2,2,1,2,1,6,1,7,4,2,5,3,8,2,51,13,6,5,1,2,5,BE23,Mujer,F2F (presencial),45–64,4.615384615384615
CRON2W4e01,1,28.03.2024,20931,BE,0.8668228,1,4,4,2,2,4,4,3,3,4,4,1,4,4,4,4,1,1,3,3,3,3,3,1,1,1,1,2,2,3,1,66,5,5,3,2,4,3,2,4,3,4,4,3,4,3,5,2,2,2,2,1,2,2,1,3,2,3,3,2,2,3,3,3,3,6,5,7,5,6,8,6,5,5,8,DUT,2022-11-23T13:02:09Z,2022-11-23T13:10:54Z,2022-11-23T13:02:13Z,2022-11-23T13:03:25Z,2022-11-23T13:05:22Z,2022-11-23T13:06:39Z,2022-11-23T13:07:33Z,2022-11-23T13:09:00Z,2022-11-23T13:10:47Z,2022-11-23T13:10:54Z,4,72,117,77,54,87,107,7,525,w4q73,100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",2,1,1,2,2,1,3,3,2,1,2,2,1,4,3,5,8,2,1,6,7,1,44,18,7,5,1,1,10,BE24,Hombre,F2F (presencial),30–44,5.384615384615385
CRON2W4e01,1,28.03.2024,20962,BE,1.4606587,1,4,4,3,3,3,3,2,4,4,4,3,4,4,2,4,3,3,3,4,2,2,1,2,2,1,1,3,3,2,1,66,5,5,5,4,4,3,4,3,2,3,4,5,6,4,3,1,1,2,2,3,1,2,1,1,2,2,2,1,2,1,6,3,3,4,3,4,4,5,6,4,7,2,5,DUT,2022-11-27T16:03:54Z,2022-11-27T16:20:30Z,2022-11-27T16:04:04Z,2022-11-27T16:06:10Z,2022-11-27T16:11:26Z,2022-11-27T16:13:31Z,2022-11-27T16:14:48Z,2022-11-27T16:17:46Z,2022-11-27T16:20:26Z,2022-11-27T16:20:30Z,10,126,316,125,77,178,160,4,996,w4q73,100,1,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G960F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,1,2,1,1,2,3,3,2,2,1,1,2,6,3,8,4,2,5,7,1,1,47,24,4,5,1,2,7,BE23,Hombre,F2F (presencial),45–64,4.3076923076923075
CRON2W4e01,1,28.03.2024,21017,BE,0.6641866,1,3,4,3,2,4,3,4,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,1,NA,1,1,3,3,1,1,66,4,6,3,3,3,3,3,3,3,4,5,5,5,5,5,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,8,7,5,6,6,6,4,5,7,3,4,5,6,DUT,2022-12-01T23:01:56Z,2022-12-14T20:10:38Z,2022-12-01T23:02:41Z,2022-12-14T18:58:38Z,2022-12-14T20:00:15Z,2022-12-14T20:02:32Z,2022-12-14T20:04:04Z,2022-12-14T20:06:20Z,2022-12-14T20:10:01Z,2022-12-14T20:10:38Z,45,1108557,3697,137,92,136,221,37,1112922,w4q73,98.630135,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",1,1,1,2,1,2,3,2,3,2,1,2,1,2,1,8,3,7,5,6,4,2,77,12,4,5,6,4,2,BE25,Mujer,F2F (presencial),65+,5.538461538461538
CRON2W4e01,1,28.03.2024,21019,BE,0.49786583,1,4,4,2,3,3,3,3,4,5,4,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,1,66,3,6,3,3,3,2,3,3,3,3,5,5,5,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,5,6,6,5,5,4,5,5,5,2,6,4,6,DUT,2022-11-23T22:15:24Z,2022-11-30T14:03:35Z,2022-11-23T22:15:33Z,2022-11-30T13:40:01Z,2022-11-30T13:44:57Z,2022-11-30T13:50:50Z,2022-11-30T13:54:34Z,2022-11-30T13:57:36Z,2022-11-30T14:03:12Z,2022-11-30T14:03:35Z,9,573868,296,353,224,182,336,23,575291,w4q73,100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6,2 Mobile/15E148 Safari/604.1",1,1,1,2,2,1,3,3,2,2,1,2,1,2,6,7,3,5,8,4,1,2,62,14,6,5,1,2,5,BE21,Mujer,F2F (presencial),45–64,4.923076923076923
